,1,2,3,4,5,6,7,8,9,10,11,12,13
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02,75.641638454501,87.69369193561909,96.54854202311519,46.134893266100995,56.0197932646422,513.2123730242901,230.50248019314603,81.094710125897,59.329921565309,0.0,251.395433841824,0.0,0.0
2016-01-03,0.0,70.0872144766463,86.9336859146477,0.0,49.17665144864329,458.19456720149003,215.67911881130001,96.0084441402287,69.4885296428104,124.187900819557,116.081980417238,57.559123712297705,0.0
2016-01-04,89.4544548296075,93.8328891161131,128.64687998012698,38.9244030125825,0.0,286.904519987611,166.161587014639,78.54241337576909,64.52605644775821,0.0,144.311677772634,0.0,0.0
2016-01-05,74.60142800109959,86.324482364411,98.087494989473,39.3366464205046,0.0,308.818250055636,151.627863275543,67.98350959255771,64.8925547075836,0.0,162.70376795861,72.44112358045659,0.0
2016-01-06,69.82776766690229,72.94352906045009,85.8389329784258,13.895384275320499,0.0,253.34436695897202,164.291928482138,57.875058608524,55.3793313033526,0.0,144.95731058796002,0.0,0.0
2016-01-07,84.6479213402843,100.344348562631,127.522056325734,25.2281943122377,0.0,225.278591494861,155.76691988110701,74.9433943328161,44.6984090614394,0.0,147.1517107668,91.43359219531129,0.0
2016-01-08,85.3303322122797,46.82445758059,81.8348868059985,35.404936641641704,0.0,255.235764131325,155.984673450709,63.785772523792,45.1238664668283,0.0,120.750510969869,58.17938187883679,0.0
2016-01-09,77.5054301623228,62.409127261151504,101.34255698256901,26.559656924385802,0.0,296.693713796603,201.48558251555198,66.34278566272769,65.9686014125319,0.0,177.00868829339802,58.2472382696531,0.0
2016-01-10,0.0,51.119657076025604,71.0854202874382,47.882287845430405,60.634323446270706,370.208814011416,189.956324171372,43.7128185062812,78.16299132316071,119.919427958491,98.8316807433607,46.691788642035505,0.0
2016-01-11,85.092384484477,74.2722327685572,86.74209340271129,22.9057903543235,0.0,226.792633292686,139.87416651965,81.5586436198609,57.227695465546105,129.423510567843,114.52894809278799,59.7887995545278,0.0
2016-01-12,62.513880078320796,88.83103856266199,90.3078181267395,25.471052796937197,61.2895823980767,199.147375625947,160.043585548702,73.3844045185551,50.2982055529778,0.0,161.429664993144,43.0802572873689,0.0
2016-01-13,85.4390599970608,63.6458217873654,94.53318789975971,30.220463887912302,0.0,199.35913748390598,154.669903511152,64.9341530751701,43.9720224611193,0.0,148.37042107458902,36.5655515552833,0.0
2016-01-14,63.1265916056783,71.80785033209071,83.5423013289505,33.9490054105327,48.426557012972005,271.299793071003,136.43290853758302,73.7568017143485,57.7832371618684,0.0,125.748147547503,60.3544214007209,0.0
2016-01-15,63.6600905944576,82.4593965878572,69.2737523278609,3.5634414385258104,50.981191635183,273.339224262634,165.0353149965,69.2135326164145,42.28941202832,0.0,139.500713902099,56.184345363215,0.0
2016-01-16,94.34118863773529,70.2609116367265,128.255656570876,32.4220823823739,83.2998627129692,324.270248501847,187.09503655057998,81.113401701552,88.60801811882851,0.0,178.72816819883,80.94468106738859,0.0
2016-01-17,0.0,67.30046108068039,69.5278021985746,41.2023328001732,64.1925566548708,406.933670219367,233.24310076099098,69.8491947334219,56.800918139865296,0.0,183.81018309436902,107.151427835084,0.0
2016-01-18,93.8094799971409,63.3805852909267,87.84767251009191,44.935340148722496,0.0,210.655187595233,150.71690573432699,71.5133811625945,51.8623371734449,0.0,122.571512717332,0.0,0.0
2016-01-19,82.762265875832,56.7412265435086,96.2268275380815,19.602604069082602,59.968382238434,225.040768519499,161.87595625141302,45.878170075726395,22.576990192716497,0.0,118.10084951441002,0.0,0.0
2016-01-20,97.72271452233021,70.7767179545031,84.607975698894,35.4824125883281,0.0,231.051831722743,164.664033231762,80.57194347088671,46.3273206770224,0.0,153.93492560199698,38.8808656816961,0.0
2016-01-21,60.1940011165593,76.1500561349631,115.31222773433599,35.9651257454048,74.07160414797521,236.12812949973,155.199333872622,71.7287543218959,34.1108295635772,0.0,176.29205469123102,42.48605638842611,0.0
2016-01-22,78.9800185285713,80.9349172582951,66.7280691781187,31.488317783743,0.0,248.850090345405,166.757544107938,61.882057093110596,40.21360595643579,0.0,208.156157220818,49.0670190570698,0.0
2016-01-23,76.67842026194491,56.876087823873796,114.848809173919,27.5031104240895,58.1622753683472,254.328158976115,162.04814198787702,79.16990680141959,58.73231538917629,0.0,162.010978850108,53.3997979262119,0.0
2016-01-24,0.0,55.12358177880999,85.0039918451707,39.4931539921011,51.9919302304842,406.60338247802804,210.739138640116,65.7690102574117,108.496789501141,145.713793032071,148.650265017474,95.954564301602,0.0
2016-01-25,64.3393146880731,73.6792011977965,90.0922130194848,16.926204184391,47.9637789706753,257.814127528114,142.73694511706802,49.0429015241523,48.1300588434757,0.0,130.236381394097,43.7472476554626,0.0
2016-01-26,71.0809444720372,65.1449208501431,98.6018174690744,42.2595528573101,0.0,226.49987354492401,143.54162778646003,71.7516078936883,50.3909470210433,0.0,166.70744361549,46.0141045166936,0.0
2016-01-27,84.6063303208208,68.21620790963,62.7408383528382,31.2986830045109,0.0,233.54890928796502,142.37775411777,74.8135952165489,71.1883570267361,0.0,157.468573781669,44.4178860014595,0.0
2016-01-28,73.75347927144341,96.7588414392245,101.03988110088899,50.106170694412604,0.0,245.459583489833,153.844597575689,78.0307768438675,56.1385908303625,0.0,155.717254411257,57.817885854047006,0.0
2016-01-29,82.3461623599942,63.901028870465794,69.8381035827245,50.0640609744043,59.2637460029621,233.19792256278703,147.24827311777798,84.94262077197241,53.711967455229704,0.0,135.012611603247,39.7440783866405,0.0
2016-01-30,83.5501621333764,61.021111942721504,113.680881804474,51.0482918355865,0.0,323.14654175795897,158.069235042401,57.2729256731148,43.0665498446186,0.0,171.218112527616,63.5076547229077,0.0
2016-01-31,0.0,38.3813755062639,76.819940106467,0.0,56.399651536716696,382.44336662659697,218.78690377849497,49.2047574975334,75.2011362384456,140.366169582093,165.589580654373,54.203344763088204,0.0
2016-02-01,61.122900266148605,44.101767180181504,88.8166299883915,31.405110679216104,0.0,319.496074592099,162.91429370992202,49.2868785744788,24.8995867849827,149.123190703124,183.184599974643,49.0206573566564,0.0
2016-02-02,75.8086964998089,79.9485096519328,128.50532647303,36.0030706224549,0.0,321.735164584284,158.915709896799,63.15759380162871,0.0,227.448401679604,201.23831531979,29.384021296039,0.0
2016-02-03,67.3855056321521,66.6249442317868,88.02420434020719,49.3216354753424,0.0,284.099945366209,165.430420708691,60.7615046051676,0.0,200.273869824357,244.430491394168,71.991619858835,0.0
2016-02-04,72.7758040877355,85.18875929994579,96.4560398896004,45.6993824737212,68.3378014762656,316.395052778398,150.125643722678,54.771501295224105,0.0,288.379119446572,268.561695153285,56.5875728589568,0.0
2016-02-05,56.3689125439111,69.48590835582421,130.24386527772,57.0923004402001,0.0,272.774394359544,148.336423487317,70.8090571916737,0.0,204.100960963213,220.746618112783,0.0,0.0
2016-02-06,81.71313300666121,76.7713208424651,117.638972240715,57.5291742813849,0.0,483.07591720644007,196.781434662714,63.208953457883304,0.0,259.552005355291,237.19758857231702,47.1826562709398,0.0
2016-02-07,0.0,75.6898854930974,99.63122934051279,24.537081462996603,70.37364016578499,566.4554707556671,201.690924051203,59.7814405197595,56.7018889039011,221.97095453620602,172.25685833988499,155.463018409543,0.0
2016-02-08,83.04200720396871,89.29119834322408,100.977782089888,37.3307204958436,0.0,260.684028618121,147.04619022456,42.7606716841766,0.0,165.372097418755,186.07784803036898,31.970717308376898,0.0
2016-02-09,71.1339957545676,76.35761670888009,94.0170462086495,52.96372728670429,0.0,288.854642633824,172.95878707105098,49.26845304000629,0.0,191.53514659427398,233.797029569006,72.28951533483291,0.0
2016-02-10,70.0583177216718,55.1239246141242,67.0606208282157,42.423998192891396,0.0,281.35451819693,165.33765803407,40.2169376170404,0.0,149.036563575017,204.19304967474997,66.0684686383769,0.0
2016-02-11,68.9110403081054,98.2011453357428,99.44455359080271,27.258026223269898,0.0,297.538722252988,163.40337011814898,62.9846968609414,0.0,255.002404444425,198.071501758109,39.724494749147205,0.0
2016-02-12,75.2217130888052,54.745763715927495,94.84014715531491,34.5125064523325,0.0,263.609793096845,176.83860898850497,64.24510561162539,0.0,204.19758813000303,186.39023286877702,45.5230634057113,0.0
2016-02-13,71.5035510033696,72.9465097094358,105.319071529213,43.237095135923994,0.0,424.388308171238,176.56286670435398,62.483235660358105,0.0,283.452859750041,240.093567654747,49.65701009837171,0.0
2016-02-14,0.0,67.86213908874271,102.004589945263,29.8046040301045,41.755196745517104,483.121739871708,225.97862330615,58.8740651305332,67.4730368683604,280.45626707160096,187.35123412003298,127.99968214037901,0.0
2016-02-15,88.209678202561,77.9271920422666,98.00956776854679,30.040211169179802,0.0,305.550034658483,160.578817573622,74.2316623448804,0.0,164.560729781002,175.12103240425898,43.181109874431705,0.0
2016-02-16,66.5066110346866,62.0836294082593,87.0721838283253,52.794128222611505,0.0,287.190663911966,180.18585274202,86.91910812297822,0.0,240.037604080332,239.880113454559,46.7305461994841,0.0
2016-02-17,73.850338974343,73.04172746794121,113.03432383846001,39.780470072232205,0.0,294.59669402146,165.209526930143,69.9511251872791,0.0,199.585741671427,244.144699723121,85.955601165212,0.0
2016-02-18,75.5259724724602,58.5018038075977,110.42561222326401,40.240698651620605,0.0,319.571311613013,157.126433582023,73.1119449744045,0.0,214.840196666487,204.38914105257598,24.4889439492288,0.0
2016-02-19,74.2194933431802,65.4581677211812,95.35925153555661,52.1291270708213,65.57722594602,307.91870991417704,155.776085407971,60.093765421349495,0.0,195.167704709375,207.01341102902,83.6275375301937,0.0
2016-02-20,74.24418181633008,58.6005808480559,79.9389801865195,56.7404038760469,65.4161714748834,424.785502922317,152.978512161944,42.0429086438723,0.0,267.447244198724,231.91824261202203,74.85318205154779,0.0
2016-02-21,72.1127246836643,55.6362803108084,68.2062007889116,48.814179225558796,0.0,500.79853452243,193.866934166497,32.7458876196288,0.0,378.238624716286,273.89793298069696,149.389264346039,0.0
2016-02-22,68.1390474898149,45.4738871557944,85.4227050236564,49.4507155285558,0.0,208.73497098579898,166.349089815149,48.842904623383504,25.0883003781532,130.918690781339,107.070762677701,70.6818014807788,0.0
2016-02-23,67.61764962961111,64.1872115779708,92.15994638388159,24.848070942567702,0.0,235.90118751306198,151.128109868999,87.3480489664276,51.2620579885423,175.19479367328603,103.23319568496001,53.074797353702294,0.0
2016-02-24,65.22792405301189,74.4749355716615,100.574458590223,38.4394884976114,0.0,238.551286785388,164.27976945061002,54.7608526945406,50.9869941990227,0.0,97.37334640362141,83.13742388520471,0.0
2016-02-25,80.6397830692426,66.4092769489507,106.60867100359002,57.7366671789027,0.0,240.701503478657,158.826820212277,39.357193941442,54.0406286574187,0.0,113.583651114588,97.80798225551442,0.0
2016-02-26,72.5399711913551,63.1274717351715,94.68362560942471,27.3190721190801,0.0,250.252169236239,155.39633411479602,71.8446522315528,35.1362426193594,0.0,89.8849467553835,76.9960967361369,0.0
2016-02-27,65.601415512506,63.2233840630159,95.1282745002296,57.1248940427392,0.0,370.772463377303,164.222607793196,73.9918299139878,80.343403174854,0.0,132.440607894313,108.272936655781,0.0
2016-02-28,0.0,57.817702119656495,81.9420123750437,33.2398558285209,40.268335022837896,454.875447723079,197.34628876718602,62.2467407807479,61.7943455585281,180.090068912582,108.80443552150999,145.792609705656,0.0
2016-02-29,69.9931257381831,78.6779038223712,100.61805798937,55.1620407520125,0.0,237.26461865626098,154.840545743864,81.65963677956542,37.148104970511206,0.0,101.347086171886,70.985495405928,0.0
2016-03-01,94.2515784128099,70.2865122024082,107.186461291007,59.4363137938268,0.0,253.685678869862,150.914941526919,60.1154456044734,75.9111776509189,0.0,113.69717893466101,66.64832592298039,0.0
2016-03-02,59.017830373062296,84.84775938263229,72.71022624242791,45.7886789298341,0.0,219.87503096177898,135.013564552258,71.3342900093344,52.000342485008794,0.0,75.92205247431991,55.012223240473794,0.0
2016-03-03,86.4955808223251,93.5008443475901,107.19127153530899,23.404127457660998,0.0,243.203427541589,165.70607495366002,41.937920317682,50.141801077354,0.0,97.35338255801821,63.4417792584031,0.0
2016-03-04,76.5409987668547,72.7314100086572,76.5110341934604,36.310644880393504,0.0,256.118180772438,170.040967205962,58.5751593990431,46.9411516615785,0.0,113.591812278888,69.12171436826709,0.0
2016-03-05,59.06944364245,85.75589765974959,96.429749182635,47.3351233338185,0.0,314.488075603474,191.68676239056302,68.9290670998083,48.0665335739898,0.0,78.4323930783293,81.8968561490515,0.0
2016-03-06,0.0,51.913513582766704,96.8053097774398,16.2546443239762,58.6105119634787,443.62769837164495,220.58610945106702,64.46750235654581,69.7253356889194,0.0,83.90729557073308,106.043207723035,0.0
2016-03-07,67.6969581273701,58.634696684495296,96.69744292920191,30.9984777819464,0.0,242.297557290723,167.535566007429,61.2912620414318,29.7474062197373,0.0,147.14721867920701,59.462917849360295,0.0
2016-03-08,72.0928113292922,82.9852304605046,107.55489824823299,52.2534556465341,0.0,266.95728727206904,157.034618682714,64.9406801532139,82.9888560154014,0.0,165.551278695121,54.7383347171776,0.0
2016-03-09,48.873051282155,75.9786038645112,124.190240969564,36.9826419730843,0.0,281.139751622086,171.901213049548,88.2198098758137,0.0,0.0,152.423767553799,89.27136834937728,0.0
2016-03-10,78.5917020006132,74.3675084881154,111.677575978082,76.4874141059846,0.0,281.604789556865,155.713339677508,56.265334198198005,45.67966324063811,0.0,140.485384161733,57.48994622459679,0.0
2016-03-11,58.3454309562348,65.522518710899,119.179239460173,69.1125936560494,0.0,282.305855335513,156.156695045649,87.130712140643,56.7501822598036,0.0,128.01935334020598,64.5445946064596,0.0
2016-03-12,92.1604454279571,54.6309687156277,99.2930609766842,86.62935795055759,0.0,384.05467742809503,197.588150628374,79.24930928112691,41.8323832941935,0.0,169.667377229713,87.0244877758705,0.0
2016-03-13,0.0,55.1435074287417,75.3004611001445,35.0308937455757,64.53904515679011,450.550022739105,228.173316900826,83.5183625930291,44.6034849525581,184.67203197502,170.43261559544902,146.228007222243,0.0
2016-03-14,78.82426531057959,56.083579803629505,98.61960581486721,29.431239641559802,0.0,243.728035756464,165.730368074402,101.90180684046301,56.4054250758433,0.0,134.984950443711,100.85764307800301,0.0
2016-03-15,77.4811427992816,69.30414370071689,115.690607589015,73.50305654928779,0.0,283.745447776599,155.162516255506,86.0111741399877,47.2265051824959,0.0,187.256547069343,77.3155653377888,0.0
2016-03-16,74.93070773688599,63.1224930520001,121.968986471064,25.1060429414891,0.0,278.42173733336,156.344812910849,81.34043202776891,77.3739543983413,0.0,161.304033477355,66.2322748355886,0.0
2016-03-17,67.3099111557597,55.4589961657749,153.638920319018,70.1727440258722,60.8811073089991,303.992318708498,170.203131446121,62.562811583214796,48.6239593333015,0.0,172.606567478963,71.46351725744701,0.0
2016-03-18,76.5509798493877,84.3873494412622,123.969576726372,38.2667832276966,0.0,264.59802087838,165.200511418428,72.3044561426725,68.9376944186338,0.0,207.176532392585,75.3091011152081,0.0
2016-03-19,74.85277631314979,49.1396160467601,121.06406430728799,55.167332851405604,73.2793621496036,394.253774396785,201.23352119115,65.6318420195465,59.1749617153839,0.0,182.56193812516898,99.5706971181427,0.0
